Region,Atmospheric Conditions,Fatalities in crash,Roadway,Roadway Area,Roadway Type,Road Type - Category,Age,Alcohol Results,Driver Over Federal Limit?,Person Type,Drug Involvement,Race,Gender,Injury Severity,Crash Date.month
South,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,40,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Non-incapacitating Evident Injury (B),1
South,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,77,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Fatal Injury (K),1
South,Clear,1,Urban-Collector,Urban,Collector,Unknown,66,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Fatal Injury (K),1
South,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,43,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Fatal Injury (K),1
Midwest,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,53,Unknown,Unknown,Pedestrian,Unknown,White,Male,Fatal Injury (K),1
Midwest,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,17,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),1
Midwest,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,39,0.1,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
South,Rain,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,35,0.11,No,Pedestrian,Unknown,White,Male,Fatal Injury (K),1
South,Rain,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,Unknown,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Unknown,Unknown,1
South,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,26,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),1
South,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,25,0.01,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
South,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,55,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
South,Clear,1,Urban-Collector,Urban,Collector,Unknown,36,0,No,Pedestrian,No,Unknown,Male,Fatal Injury (K),1
Northeast,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,21,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
Midwest,Snow,2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,41,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Non-incapacitating Evident Injury (B),1
Midwest,Snow,2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,50,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Incapacitating Injury (A),1
Midwest,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,9,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Possible Injury (C),1
Midwest,Snow,1,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,25,0,No,Pedestrian,Unknown,White,Female,Fatal Injury (K),1
Midwest,Snow,1,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,51,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),1
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,59,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Incapacitating Injury (A),1
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,80,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),1
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,17,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
Midwest,Clear,1,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,50,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),1
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,50,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),1
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,77,0.06,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
South,Clear,2,Rural-Major Collector,Rural,Major Collector,Unknown,39,0.3,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
South,Clear,2,Rural-Major Collector,Rural,Major Collector,Unknown,43,0.14,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
South,Clear,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,26,0.3,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
South,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,26,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),1
South,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,55,0.32,No,Pedestrian,Unknown,White,Male,Fatal Injury (K),1
Midwest,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,26,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
Midwest,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,30,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
Midwest,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,26,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
Midwest,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,44,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,36,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),1
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,39,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),1
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,89,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
Midwest,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,28,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),1
Midwest,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,23,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Incapacitating Injury (A),1
West,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,21,0.23,No,Passenger of a Motor Vehicle In-Transport,Unknown,American Indian (includes Aleuts and Eskimos),Male,Fatal Injury (K),1
West,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,30,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),1
West,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,22,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),1
West,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,31,0.22,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),1
West,Unknown,2,Rural-Major Collector,Rural,Major Collector,Unknown,80,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),1
West,Unknown,2,Rural-Major Collector,Rural,Major Collector,Unknown,82,0,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
Northeast,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,16,0.02,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Fatal Injury (K),1
Northeast,Snow,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,45,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),1
Northeast,Snow,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,36,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Fatal Injury (K),1
Northeast,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,40,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),1
Northeast,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,40,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
Northeast,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,64,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,45,0.1,No,Pedestrian,Unknown,Black,Female,Fatal Injury (K),1
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,45,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),1
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,38,Unknown,Unknown,Pedestrian,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),1
South,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,60,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Black,Male,Fatal Injury (K),1
South,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,67,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),1
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,60,0,No,Pedestrian,No,White,Male,Fatal Injury (K),1
South,Rain,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,19,0.09,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),1
South,Cloudy,2,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,28,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),1
South,Cloudy,2,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,46,0.29,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
Northeast,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,17,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),1
Northeast,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,18,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),1
Northeast,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,22,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
Northeast,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,56,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),1
Northeast,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,57,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),1
Northeast,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,67,0.11,Yes,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),1
Northeast,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,36,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),1
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,14,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Possible Injury (C),1
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,49,0,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),1
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,51,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),1
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,17,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),1
Midwest,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,13,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),1
Midwest,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,39,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),1
Midwest,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,66,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
Midwest,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,75,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
South,Clear,2,Urban-Collector,Urban,Collector,Unknown,3,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),1
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,21,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
South,Clear,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,34,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,29,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,29,0.18,Yes,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Fatal Injury (K),1
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,43,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),1
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,20,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),1
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,21,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,28,0.18,No,Pedestrian,Unknown,Unknown,Male,Fatal Injury (K),1
South,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,61,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,23,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),1
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,34,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),1
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,20,0,No,Pedestrian,No,White,Male,Fatal Injury (K),1
Northeast,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,84,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),1
Northeast,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,90,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),1
Northeast,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,92,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),1
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,8,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),1
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,29,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Fatal Injury (K),1
South,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,34,0.09,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Black,Male,Fatal Injury (K),1
West,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,54,0.25,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
Midwest,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,44,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),1
Midwest,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,53,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),1
Midwest,Cloudy,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,28,Unknown,Unknown,Pedestrian,No,Unknown,Male,Fatal Injury (K),1
Midwest,Cloudy,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,44,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),1
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,53,0.19,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
Midwest,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,60,0,No,Driver of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),1
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,45,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),1
South,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,26,0.21,Yes,Driver of a Motor Vehicle In-Transport,Yes,Unknown,Male,Incapacitating Injury (A),1
South,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,40,0.16,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),1
South,Rain,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,53,0.08,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),1
Northeast,Snow,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,34,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),1
Northeast,Snow,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,34,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),1
Northeast,Snow,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,Unknown,Unknown,Unknown,Pedestrian,Unknown,Unknown,Male,Fatal Injury (K),1
Northeast,Snow,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,27,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Possible Injury (C),1
Northeast,Cloudy,1,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,18,0.18,No,Pedestrian,Unknown,White,Female,Fatal Injury (K),1
Northeast,Cloudy,1,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,69,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),1
Northeast,Cloudy,1,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,71,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),1
Midwest,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,18,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),1
Midwest,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,45,0.25,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Black,Male,Fatal Injury (K),1
West,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,63,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),1
